Id,DeviceId,WindowSec,WindowStartTs,FeatureVersion,SentFlag,SentAt,active_work_ratio,app_confidence_high_ratio,app_dwell_max_ms,app_dwell_mean_ms,app_dwell_std_ms,app_switch_count,app_switches_per_active_min,app_top1_share,app_unique_count,cat_browser_ratio,cat_comms_ratio,cat_database_ratio,cat_design_ratio,cat_email_ratio,cat_filemanager_ratio,cat_gaming_ratio,cat_ide_ratio,cat_media_ratio,cat_office_ratio,cat_other_ratio,cat_remoteaccess_ratio,cat_system_ratio,cat_terminal_ratio,category_entropy_active,collector_mode_hook_ratio,display_dim_ratio,display_off_ratio,display_on_ratio,display_toggle_count,has_app_data,has_display_data,has_idle_data,has_net_data,idle_api_fail_count,idle_bucket_max_sec,idle_bucket_mean_sec,idle_ge_300_ratio,idle_ge_60_ratio,local_network_change_count,local_prefix_change_count,lock_count,locked_ratio,no_foreground_end_count,presence_available_ratio,presence_away_ratio,presence_present_ratio,primary_wifi_connected_ratio,public_ip_backoff_ratio,public_ip_bucket_change_count,public_ip_fetch_fail_count,public_ip_known_ratio,screensaver_on_ratio,screensaver_toggle_count,ssid_change_count,unique_local_network_count,unique_public_bucket_count,unique_wifi_bssid_count,unique_wifi_ssid_count,unlock_count,vpn_flip_count,vpn_on_ratio,wifi_flip_count,wifi_up_ratio
1,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-05T16:34:30.0000000+00:00,1.1,True,2026-03-05T16:37:21.8287272+00:00,0.13775,0,0,0,0,1,7.259528130671506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13775,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0.13773333333333335,0,0.13773333333333335,0,0,1,0,0.12965,0,0,1,1,1,0,0,0,1,0.12965,1,0
2,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-05T16:35:00.0000000+00:00,1.1,True,2026-03-05T16:37:21.8287272+00:00,0.6377166666666667,0,0,0,0,1,1.568094503828764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6377166666666667,1,1,1,1,1,0,5,0.7856358789399404,0,0,1,1,0,0,0,0.6377,0,0.6377,0,0,1,0,0.62965,0,0,1,1,1,0,0,0,1,0.62965,1,0
3,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-05T16:35:30.0000000+00:00,1.1,True,2026-03-05T16:37:21.8287272+00:00,0.9999166666666667,1,51948,51948,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8658,0,0,0,0,0.9999166666666667,0,1,1,1,0,0,15,3.348862405200433,0,0,0,0,0,0,0,0.9999166666666667,0,0.9999166666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-05T16:36:00.0000000+00:00,1.1,True,2026-03-05T16:37:21.8287272+00:00,0.9999,1,24000,22974,1026,0,0,0.5223295899712719,2,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3658,0.6921513117255946,0,0,0,0.9999,0,1,1,1,0,0,20,5.687152048538187,0,0,0,0,0,0,0,0.9999,0,0.9999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-05T16:36:30.0000000+00:00,1.1,True,2026-03-05T16:39:21.8505840+00:00,0.99995,1,15947,15947,0,2,2.00010000500025,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2657833333333333,0,0,0,0,0,0.99995,0,1,1,1,0,0,20,2.8390586195976466,0,0,0,0,0,0,0,0.99995,0,0.99995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-05T16:37:00.0000000+00:00,1.1,True,2026-03-05T16:39:21.8505840+00:00,0,1,36943,19971.5,16971.5,2,0,0.9248929724857923,2,0,0,0,0,0,0,0,0.6157166666666667,0,0,0.05,0,0,0,0,0,0,0,0,0,1,0,1,0,0,15,2.440788706101972,0,0,0,0,0,0,0,0.99995,0,0.99995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-05T16:37:30.0000000+00:00,1.1,True,2026-03-05T16:39:21.8505840+00:00,0,1,6943,4971.5,1971.5,2,0,0.6982801971236046,2,0,0,0,0,0,0,0,0.11571666666666666,0,0,0.05,0,0,0,0,0,0,0,0,0,1,0,1,0,0,45,18.775127512751276,0,0,0,0,0,0,0,0.9999,0,0.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-05T16:38:00.0000000+00:00,1.1,True,2026-03-05T16:39:21.8505840+00:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34541666666666665,0,1,1,1,1,0,0,75,47.408030936942644,0,0.29083333333333333,0,0,0,0,0,0.9998833333333333,0,0.9998833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-05T16:38:30.0000000+00:00,1.1,True,2026-03-06T14:27:38.6167575+00:00,0.14606666666666668,1,57956,57956,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9659333333333333,0,0,0,0,0.6992833333333334,0.14606666666666668,2,1,1,1,0,0,95,61.15273703160421,0,0.63605,0,0,0,0,0,0.9998666666666667,0,0.9998666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T14:25:00.0000000+00:00,1.1,True,2026-03-06T14:27:38.6167575+00:00,0.35838333333333333,1,9013,6000,3013,3,8.370924987211087,0.7510833333333333,2,0,0,0,0,0,0,0,0,0,0,0,0,0.04978333333333333,0.15021666666666667,0.5611418486551006,0,0,0,0.35838333333333333,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0.35836666666666667,0,0.35836666666666667,0,0,1,0,0.34695,0,0,1,1,1,0,0,0,1,0.34695,1,0
11,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T14:25:30.0000000+00:00,1.1,True,2026-03-06T14:27:38.6167575+00:00,0.8583833333333334,1,12004,6499.833333333333,3205.6613158944633,7,8.15486476515931,0.4613195210133593,4,0,0.29985,0,0,0,0,0,0,0,0,0.050133333333333335,0,0.04978333333333333,0.25021666666666664,1.1188075916687157,0,0,0,0.8583833333333334,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0.8583666666666666,0,0.8583666666666666,0,0,1,0,0.84695,0,0,1,1,1,0,0,0,1,0.84695,1,0
12,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T14:26:00.0000000+00:00,1.1,True,2026-03-06T14:27:38.6167575+00:00,1,1,18010,7142.6,5612.5203465110035,7,7,0.5885251869067286,3,0,0.14491666666666667,0,0,0,0,0,0,0,0,0.3503,0,0,0.1,0.9556443493003193,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T14:26:30.0000000+00:00,1.1,True,2026-03-06T14:27:38.6167575+00:00,1,1,5715,5715,0,7,7,1,1,0,0,0,0,0,0,0,0,0,0,0.09525,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
14,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T14:27:00.0000000+00:00,1.1,True,2026-03-06T14:29:38.6333687+00:00,0.9999666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999666666666667,0,1,1,1,0,0,10,0.6684389479649322,0,0,0,0,0,0,0,0.9999666666666667,0,0.9999666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T14:27:30.0000000+00:00,1.1,True,2026-03-06T14:29:38.6333687+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10,1.0532257499912487,0,0,0,0,0,0,0,0.9522333333333334,0,0.9522333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T14:28:00.0000000+00:00,1.1,True,2026-03-06T14:29:38.6333687+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0.33450557509291823,0,0,0,0,0,0,0,0.9999833333333333,0,0.9999833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T14:28:30.0000000+00:00,1.1,True,2026-03-06T14:31:38.6417453+00:00,0,1,59717,59717,0,0,0,1,1,0.9952833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T14:29:00.0000000+00:00,1.1,True,2026-03-06T14:31:38.6417453+00:00,0,1,29717,29717,0,1,0,1,1,0.49528333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T14:29:30.0000000+00:00,1.1,True,2026-03-06T14:31:38.6417453+00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T14:30:00.0000000+00:00,1.1,True,2026-03-06T14:31:38.6417453+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10,6.412045319022063,0,0,0,0,0,0,0,0.13975,0,0.13975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T14:30:30.0000000+00:00,1.1,True,2026-03-06T14:31:38.6417453+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,30,13.84776718253348,0,0,0,0,0,0,0,0.6397,0,0.6397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T14:31:00.0000000+00:00,1.1,True,2026-03-06T14:33:38.6526123+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,30,8.31149781644831,0,0,0,0,0,0,0,0.9999,0,0.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T14:31:30.0000000+00:00,1.1,True,2026-03-06T14:33:38.6526123+00:00,0,1,53717,53717,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8952833333333333,0,0,0,0,0,0,0,0,0,1,0,1,0,0,20,4.686802013534686,0,0,0,0,0,0,0,0.9999,0,0.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T14:32:00.0000000+00:00,1.1,True,2026-03-06T14:33:38.6526123+00:00,0,1,23717,23717,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.3952833333333333,0,0,0,0,0,0,0,0,0,1,0,1,0,0,20,4.50504208684057,0,0,0,0,0,0,0,0.9999166666666667,0,0.9999166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T14:32:30.0000000+00:00,1.1,True,2026-03-06T14:35:38.6661104+00:00,0,1,56704,56704,0,1,0,1,1,0.9450666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0.16667222240741358,0,0,0,0,0,0,0,0.9999666666666667,0,0.9999666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T14:33:00.0000000+00:00,1.1,True,2026-03-06T14:35:38.6661104+00:00,0,1,30012,28358,1654,1,0,0.5291628464630792,2,0.44506666666666667,0,0,0,0,0,0,0,0,0,0.5002,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T14:33:30.0000000+00:00,1.1,True,2026-03-06T14:35:38.6661104+00:00,0,1,26703,26703,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.44505,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T14:34:00.0000000+00:00,1.1,True,2026-03-06T14:35:38.6661104+00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T14:34:30.0000000+00:00,1.1,True,2026-03-06T14:37:38.6798134+00:00,0,1,35704,35704,0,1,0,1,1,0.5950666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T14:35:00.0000000+00:00,1.1,True,2026-03-06T14:37:38.6798134+00:00,0,1,38990,15900.333333333334,16363.943744980574,1,0,0.8173832833693214,2,0.14518333333333333,0,0,0,0,0,0,0,0,0,0.6498333333333334,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T14:35:30.0000000+00:00,1.1,True,2026-03-06T14:37:38.6798134+00:00,0,1,14711,8859,5852,1,0,0.8302855852805057,2,0.050116666666666664,0,0,0,0,0,0,0,0,0,0.24518333333333334,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T14:36:00.0000000+00:00,1.1,True,2026-03-06T14:37:38.6798134+00:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T14:36:30.0000000+00:00,1.1,True,2026-03-06T14:39:38.7012092+00:00,0,1,59714,59714,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0.9952333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T14:37:00.0000000+00:00,1.1,True,2026-03-06T14:39:38.7012092+00:00,0,1,29714,25356,4358,1,0,0.5859362675500868,2,0.34996666666666665,0,0,0,0,0,0,0,0,0,0.49523333333333336,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T14:37:30.0000000+00:00,1.1,True,2026-03-06T14:39:38.7012092+00:00,0,1,20713,20713,0,1,0,1,1,0.34521666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T14:38:00.0000000+00:00,1.1,True,2026-03-06T14:41:38.7220791+00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T14:38:30.0000000+00:00,1.1,True,2026-03-06T14:41:38.7220791+00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T14:39:00.0000000+00:00,1.1,True,2026-03-06T14:41:38.7220791+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T14:39:30.0000000+00:00,1.1,True,2026-03-06T14:41:38.7220791+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T14:40:00.0000000+00:00,1.1,True,2026-03-06T14:43:38.7417764+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T14:40:30.0000000+00:00,1.1,True,2026-03-06T14:43:38.7417764+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0782ef6c-7024-4832-b5e0-85dfe51c85e2,60,2026-03-06T14:41:00.0000000+00:00,1.1,True,2026-03-06T14:43:38.7417764+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
